"Sample IDs","Dilutions","MPR","MS","TtT","RAF","Animal IDs","Months","Assay","crossed"
"N",-3,2.16535433070866,1.26246666666667,20.59375,0.0485584218512898,NA,NA,"Nano-QuIC",TRUE
"S-1073",-1,2.02312138728324,1.39499066666667,28.25,0.0353982300884956,"B-120",51,"Nano-QuIC",TRUE
"S-1074",-1,1.98449612403101,1.40051733333333,72,0.0138888888888889,"O-37",51,"Nano-QuIC",FALSE
"S-1075",-1,2.1002004008016,1.40547733333333,26.0952380952381,0.0383211678832117,"1946",51,"Nano-QuIC",TRUE
"S-1076",-1,2.14285714285714,1.38290933333333,24.95,0.0400801603206413,"B-109",51,"Nano-QuIC",TRUE
"S-1077",-1,3.8605577689243,1.44223066666667,23.40625,0.0427236315086782,"B-155",51,"Nano-QuIC",TRUE
"S-1078",-1,8.27431906614786,2.8586252,26.3333333333333,0.0379746835443038,"Y-15",63,"Nano-QuIC",TRUE
"S-1079",-1,2.076171875,1.372396,28.7857142857143,0.0347394540942928,"B-204",63,"Nano-QuIC",TRUE
"S-1080",-1,2.0978886756238,1.38195733333333,27.85,0.0359066427289048,"B-206",63,"Nano-QuIC",TRUE
"S-1081",-1,2.27397260273973,1.37769053333333,20.35,0.0491400491400491,"1942",6,"Nano-QuIC",TRUE
"S-1082",-1,2.15560165975104,1.4163208,21.5,0.0465116279069767,"B-146",6,"Nano-QuIC",TRUE
"S-1083",-1,8.07056451612903,2.87096773333333,18.1931818181818,0.0549656464709557,"1945",6,"Nano-QuIC",TRUE
"P",-3,8.07142857142857,5.65079373333333,10.7658959537572,0.0928859060402685,NA,NA,"RT-QuIC",TRUE
"S-1084",-1,1.24022346368715,1.07262506666667,72,0.0138888888888889,"B-112",6,"RT-QuIC",FALSE
"S-1085",-1,1.26243093922652,1.13075453333333,72,0.0138888888888889,"B-121",6,"RT-QuIC",FALSE
"S-1086",-1,1.41142857142857,1.12380933333333,72,0.0138888888888889,"B-166",6,"RT-QuIC",FALSE
"S-1087",-1,1.24119241192412,1.0803976,72,0.0138888888888889,"1901",6,"RT-QuIC",FALSE
"S-1088",-1,1.38648648648649,1.01982,72,0.0138888888888889,"1941",6,"RT-QuIC",FALSE
"S-1089",-1,1.32702702702703,0.983784,72,0.0138888888888889,"1944",6,"RT-QuIC",FALSE
"S-1090",-1,1.29041095890411,1.11050266666667,72,0.0138888888888889,"Y-16",6,"RT-QuIC",FALSE
"S-1091",-1,1.30079155672823,1.05540893333333,72,0.0138888888888889,"Y-18",6,"RT-QuIC",FALSE
"S-1092",-1,1.32697547683924,1.12988133333333,72,0.0138888888888889,"1905",6,"RT-QuIC",FALSE
"S-1093",-1,1.32981530343008,1.0483724,72,0.0138888888888889,"B-167",6,"RT-QuIC",FALSE
"S-1094",-1,1.31117021276596,1.00354626666667,72,0.0138888888888889,"1904",6,"RT-QuIC",FALSE
"P",-3,6.93915343915344,3.60846546666667,11.5898617511521,0.0862823061630219,NA,NA,"RT-QuIC",TRUE
"S-1084",-1,1.3314606741573,1.19850133333333,72,0.0138888888888889,"B-112",6,"RT-QuIC",FALSE
"S-1085",-1,1.26737967914438,1.20499066666667,72,0.0138888888888889,"B-121",6,"RT-QuIC",FALSE
"S-1086",-1,1.30213903743316,1.18716533333333,72,0.0138888888888889,"B-166",6,"RT-QuIC",FALSE
"S-1087",-1,1.30591259640103,1.18937466666667,72,0.0138888888888889,"1901",6,"RT-QuIC",FALSE
"S-1088",-1,1.40673575129534,1.13644266666667,72,0.0138888888888889,"1941",6,"RT-QuIC",FALSE
"S-1089",-1,1.36340206185567,1.15120266666667,72,0.0138888888888889,"1944",6,"RT-QuIC",FALSE
"S-1090",-1,1.33670886075949,1.17805866666667,72,0.0138888888888889,"Y-16",6,"RT-QuIC",FALSE
"S-1091",-1,1.37092731829574,1.16959093333333,72,0.0138888888888889,"Y-18",6,"RT-QuIC",FALSE
"S-1092",-1,2.37121212121212,1.20538666666667,65.5,0.0152671755725191,"1905",6,"RT-QuIC",TRUE
"S-1093",-1,1.3974358974359,1.193162,72,0.0138888888888889,"B-167",6,"RT-QuIC",FALSE
"S-1094",-1,5.51960784313725,1.33333333333333,45.1666666666667,0.022140221402214,"1904",6,"RT-QuIC",TRUE
"P",-3,12.7980295566502,5.73399026666667,13.7830882352941,0.0725526807148573,NA,NA,"RT-QuIC",TRUE
"S-1084",-1,1.31060606060606,1.12794666666667,72,0.0138888888888889,"B-112",6,"RT-QuIC",FALSE
"S-1085",-1,1.27906976744186,1.223084,72,0.0138888888888889,"B-121",6,"RT-QuIC",FALSE
"S-1086",-1,2.69849246231156,1.59463986666667,68.4266743648961,0.0146141838585833,"B-166",6,"RT-QuIC",TRUE
"S-1087",-1,1.28354430379747,1.16118133333333,72,0.0138888888888889,"1901",6,"RT-QuIC",FALSE
"S-1088",-1,2.89975550122249,1.1149144,54.58,0.0183217295712715,"1941",6,"RT-QuIC",TRUE
"S-1089",-1,1.3510101010101,1.13468,72,0.0138888888888889,"1944",6,"RT-QuIC",FALSE
"S-1090",-1,1.40816326530612,1.22448933333333,72,0.0138888888888889,"Y-16",6,"RT-QuIC",FALSE
"S-1091",-1,1.35609756097561,1.11869893333333,72,0.0138888888888889,"Y-18",6,"RT-QuIC",FALSE
"S-1092",-1,2.68734491315136,1.15467293333333,63.472602739726,0.0157548289629869,"1905",6,"RT-QuIC",TRUE
"S-1093",-1,1.39659367396594,1.08029173333333,72,0.0138888888888889,"B-167",6,"RT-QuIC",FALSE
"S-1094",-1,1.40355329949239,1.153976,72,0.0138888888888889,"1904",6,"RT-QuIC",FALSE
"P",-3,10.3303167420814,4.77828053333333,13.1374269005848,0.0761184064099711,NA,NA,"RT-QuIC",TRUE
"S-1084",-1,1.30555555555556,1.09427666666667,72,0.0138888888888889,"B-112",6,"RT-QuIC",FALSE
"S-1085",-1,1.30769230769231,1.2205128,72,0.0138888888888889,"B-121",6,"RT-QuIC",FALSE
"S-1086",-1,1.42036553524804,1.16971333333333,72,0.0138888888888889,"B-166",6,"RT-QuIC",FALSE
"S-1087",-1,1.33890214797136,1.09466933333333,72,0.0138888888888889,"1901",6,"RT-QuIC",FALSE
"S-1088",-1,1.35483870967742,1.1017364,72,0.0138888888888889,"1941",6,"RT-QuIC",FALSE
"S-1089",-1,1.40253164556962,1.19156133333333,72,0.0138888888888889,"1944",6,"RT-QuIC",FALSE
"S-1090",-1,1.36117936117936,1.10073733333333,72,0.0138888888888889,"Y-16",6,"RT-QuIC",FALSE
"S-1091",-1,1.41277641277641,1.15642933333333,72,0.0138888888888889,"Y-18",6,"RT-QuIC",FALSE
"S-1092",-1,1.44117647058824,1.20261466666667,72,0.0138888888888889,"1905",6,"RT-QuIC",FALSE
"S-1093",-1,1.45137157107232,1.15710666666667,72,0.0138888888888889,"B-167",6,"RT-QuIC",FALSE
"S-1094",-1,1.39659367396594,1.05758253333333,72,0.0138888888888889,"1904",6,"RT-QuIC",FALSE
"N",-3,1.38352272727273,1.03787906666667,72,0.0138888888888889,NA,NA,"RT-QuIC",FALSE
"S-1095",-1,1.32203389830508,1.129944,72,0.0138888888888889,"1943",6,"RT-QuIC",FALSE
"S-1096",-1,1.29315068493151,1.18721466666667,72,0.0138888888888889,"O-39",6,"RT-QuIC",FALSE
"S-1097",-1,1.26829268292683,1.0514908,72,0.0138888888888889,"Y-15",6,"RT-QuIC",FALSE
"S-1098",-1,1.29268292682927,1.109304,72,0.0138888888888889,"B-204",6,"RT-QuIC",FALSE
"S-1099",-1,1.26415094339623,1.10332386666667,72,0.0138888888888889,"B-206",6,"RT-QuIC",FALSE
"S-1100",-1,1.32345013477089,1.09254306666667,72,0.0138888888888889,"B-199",6,"RT-QuIC",FALSE
"S-1101",-1,1.33957219251337,1.05525866666667,72,0.0138888888888889,"Y-23",6,"RT-QuIC",FALSE
"S-1102",-1,1.24479166666667,1.01736106666667,72,0.0138888888888889,"B-158",6,"RT-QuIC",FALSE
"S-1103",-1,1.20356234096692,0.953349866666667,72,0.0138888888888889,"B-161",6,"RT-QuIC",FALSE
"S-1104",-1,1.37637362637363,1.10622666666667,72,0.0138888888888889,"B-119",6,"RT-QuIC",FALSE
"S-1105",-1,1.42739726027397,0.978996,72,0.0138888888888889,"B-120",6,"RT-QuIC",FALSE
"N",-3,1.31730769230769,0.916667333333333,72,0.0138888888888889,NA,NA,"RT-QuIC",FALSE
"S-1095",-1,1.23316062176166,1.09153746666667,72,0.0138888888888889,"1943",6,"RT-QuIC",FALSE
"S-1096",-1,1.30649350649351,1.05281333333333,72,0.0138888888888889,"O-39",6,"RT-QuIC",FALSE
"S-1097",-1,1.26478149100257,1.06255333333333,72,0.0138888888888889,"Y-15",6,"RT-QuIC",FALSE
"S-1098",-1,1.35805626598465,1.07416933333333,72,0.0138888888888889,"B-204",6,"RT-QuIC",FALSE
"S-1099",-1,1.34343434343434,1.10774373333333,72,0.0138888888888889,"B-206",6,"RT-QuIC",FALSE
"S-1100",-1,1.37595907928389,1.07757866666667,72,0.0138888888888889,"B-199",6,"RT-QuIC",FALSE
"S-1101",-1,1.45544554455446,1.03300266666667,72,0.0138888888888889,"Y-23",6,"RT-QuIC",FALSE
"S-1102",-1,1.34263959390863,1.03553333333333,72,0.0138888888888889,"B-158",6,"RT-QuIC",FALSE
"S-1103",-1,1.44155844155844,1.129004,72,0.0138888888888889,"B-161",6,"RT-QuIC",FALSE
"S-1104",-1,1.38227848101266,1.06329106666667,72,0.0138888888888889,"B-119",6,"RT-QuIC",FALSE
"S-1105",-1,3.19796954314721,1.79357013333333,69.5012019230769,0.0143882403804583,"B-120",6,"RT-QuIC",TRUE
"N",-3,1.27232142857143,0.830357333333333,72,0.0138888888888889,NA,NA,"RT-QuIC",FALSE
"S-1095",-1,1.31481481481481,1.07936533333333,72,0.0138888888888889,"1943",6,"RT-QuIC",FALSE
"S-1096",-1,1.31122448979592,1.04761906666667,72,0.0138888888888889,"O-39",6,"RT-QuIC",FALSE
"S-1097",-1,1.40342298288509,1.01059453333333,72,0.0138888888888889,"Y-15",6,"RT-QuIC",FALSE
"S-1098",-1,1.39493670886076,1.01265866666667,72,0.0138888888888889,"B-204",6,"RT-QuIC",FALSE
"S-1099",-1,1.40656565656566,1.06397373333333,72,0.0138888888888889,"B-206",6,"RT-QuIC",FALSE
"S-1100",-1,1.41309823677582,1.037784,72,0.0138888888888889,"B-199",6,"RT-QuIC",FALSE
"S-1101",-1,1.43734015345269,1.053708,72,0.0138888888888889,"Y-23",6,"RT-QuIC",FALSE
"S-1102",-1,1.45454545454545,1.045888,72,0.0138888888888889,"B-158",6,"RT-QuIC",FALSE
"S-1103",-1,1.32266666666667,1.0275556,72,0.0138888888888889,"B-161",6,"RT-QuIC",FALSE
"S-1104",-1,1.3398533007335,0.977994533333333,72,0.0138888888888889,"B-119",6,"RT-QuIC",FALSE
"S-1105",-1,1.38653366583541,0.987531333333333,72,0.0138888888888889,"B-120",6,"RT-QuIC",FALSE
"N",-3,1.40966921119593,0.8515692,72,0.0138888888888889,NA,NA,"RT-QuIC",FALSE
"S-1095",-1,1.37301587301587,0.959436,72,0.0138888888888889,"1943",6,"RT-QuIC",FALSE
"S-1096",-1,1.4020618556701,0.931271866666667,72,0.0138888888888889,"O-39",6,"RT-QuIC",FALSE
"S-1097",-1,1.47354497354497,0.987654666666667,72,0.0138888888888889,"Y-15",6,"RT-QuIC",FALSE
"S-1098",-1,1.1536312849162,0.830539466666667,72,0.0138888888888889,"B-204",6,"RT-QuIC",FALSE
"S-1099",-1,1.39637305699482,0.918825733333333,72,0.0138888888888889,"B-206",6,"RT-QuIC",FALSE
"S-1100",-1,1.42894056847545,0.988802533333333,72,0.0138888888888889,"B-199",6,"RT-QuIC",FALSE
"S-1101",-1,1.52368421052632,1,72,0.0138888888888889,"Y-23",6,"RT-QuIC",FALSE
"S-1102",-1,1.22408963585434,0.7843132,72,0.0138888888888889,"B-158",6,"RT-QuIC",FALSE
"S-1103",-1,1.4064039408867,0.958948933333333,72,0.0138888888888889,"B-161",6,"RT-QuIC",FALSE
"S-1104",-1,1.37,0.933333333333333,72,0.0138888888888889,"B-119",6,"RT-QuIC",FALSE
"S-1105",-1,1.4529702970297,0.716171333333333,72,0.0138888888888889,"B-120",6,"RT-QuIC",FALSE
