"Sample IDs","Tissue","Dilutions","MPR","MS","TtT","RAF","Assay","crossed"
"P",NA,-3,9.69871794871795,4.54273493333333,12.275641025641,0.0814621409921671,"RT-QuIC",TRUE
"B-146","RAMALT",-2,33.1645569620253,26.4247538666667,27.85,0.0359066427289048,"RT-QuIC",TRUE
"1945","RAMALT",-2,19.9531772575251,14.6934225333333,19.5230769230769,0.0512214342001576,"RT-QuIC",TRUE
"B-112","RAMALT",-2,21.7955555555556,3.16444453333333,29.0789473684211,0.0343891402714932,"RT-QuIC",TRUE
"B-121","RAMALT",-2,18.2323651452282,2.439834,38.9224137931034,0.0256921373200443,"RT-QuIC",TRUE
"B-166","RAMALT",-2,18.9384615384615,2.33846146666667,32.9880952380952,0.0303139660772284,"RT-QuIC",TRUE
"1901","RAMALT",-2,33.094262295082,23.9125684,20.5333333333333,0.0487012987012987,"RT-QuIC",TRUE
"1941","RAMALT",-2,17.9414414414414,2.7927928,21.8785714285714,0.0457068233757754,"RT-QuIC",TRUE
"1944","RAMALT",-2,28.362962962963,11.3530864,17.6951219512195,0.056512749827705,"RT-QuIC",TRUE
"Y-18","RAMALT",-2,20.7875,3.27777773333333,26.6527777777778,0.037519541427827,"RT-QuIC",TRUE
"B-167","RAMALT",-2,1.2020202020202,1.14478133333333,72,0.0138888888888889,"RT-QuIC",FALSE
"B-227","RAMALT",-2,1.11157024793388,0.92562,72,0.0138888888888889,"RT-QuIC",FALSE
"P",NA,-3,7.9915014164306,6.61000933333333,14.3162460567823,0.0698507133807084,"RT-QuIC",TRUE
"B-146","RAMALT",-2,26.3038461538462,23.7179486666667,17.2875,0.0578452639190166,"RT-QuIC",TRUE
"1945","RAMALT",-2,21.8643533123028,17.4973712,12.265,0.0815328169588259,"RT-QuIC",TRUE
"B-112","RAMALT",-2,19.5973451327434,1.8879056,31.0222222222222,0.0322349570200573,"RT-QuIC",TRUE
"B-121","RAMALT",-2,1.17054263565891,1.22997466666667,72,0.0138888888888889,"RT-QuIC",FALSE
"B-166","RAMALT",-2,16.6241134751773,1.574468,53.1810344827586,0.0188036958988491,"RT-QuIC",TRUE
"1901","RAMALT",-2,25.7611336032389,5.58704453333333,18.46875,0.0541455160744501,"RT-QuIC",TRUE
"1941","RAMALT",-2,10.6554621848739,1.394958,62.5245901639344,0.0159937073938123,"RT-QuIC",TRUE
"1944","RAMALT",-2,17.6398601398601,2.4988344,22.66,0.0441306266548985,"RT-QuIC",TRUE
"Y-18","RAMALT",-2,19.6734693877551,2.41632653333333,29.6052631578947,0.0337777777777778,"RT-QuIC",TRUE
"B-167","RAMALT",-2,1.1697247706422,1.36391466666667,72,0.0138888888888889,"RT-QuIC",FALSE
"B-227","RAMALT",-2,1.125,1.03645866666667,72,0.0138888888888889,"RT-QuIC",FALSE
"P",NA,-3,8.74567901234568,4.8427984,13.316265060241,0.0750961320968107,"RT-QuIC",TRUE
"B-146","RAMALT",-2,35.5433070866142,28.3937008,19.1944444444444,0.0520984081041968,"RT-QuIC",TRUE
"1945","RAMALT",-2,19.5847953216374,16.245614,10.0724637681159,0.0992805755395683,"RT-QuIC",TRUE
"B-112","RAMALT",-2,1.18454935622318,1.25894133333333,72,0.0138888888888889,"RT-QuIC",FALSE
"B-121","RAMALT",-2,1.18217054263566,1.24547866666667,72,0.0138888888888889,"RT-QuIC",FALSE
"B-166","RAMALT",-2,9.48056537102473,1.17314533333333,53.8716216216216,0.0185626489401731,"RT-QuIC",TRUE
"1901","RAMALT",-2,24.9918367346939,5.15374146666667,19.7115384615385,0.0507317073170732,"RT-QuIC",TRUE
"1941","RAMALT",-2,11.9256198347107,1.300276,55.8048780487805,0.0179195804195804,"RT-QuIC",TRUE
"1944","RAMALT",-2,22.4137931034483,2.95172413333333,26.4756097560976,0.037770612620912,"RT-QuIC",TRUE
"Y-18","RAMALT",-2,14.8911290322581,1.27957,45.25,0.0220994475138122,"RT-QuIC",TRUE
"B-167","RAMALT",-2,1.14611872146119,1.144596,72,0.0138888888888889,"RT-QuIC",FALSE
"B-227","RAMALT",-2,1.13492063492063,1.00529066666667,72,0.0138888888888889,"RT-QuIC",FALSE
"P",NA,-3,8.62935323383085,5.43283573333333,8.76470588235294,0.114093959731544,"RT-QuIC",TRUE
"B-146","RAMALT",-2,25.3031496062992,23.4698162666667,17.6525974025974,0.0566488872540004,"RT-QuIC",TRUE
"1945","RAMALT",-2,21.4012345679012,18.6543209333333,10.3611111111111,0.096514745308311,"RT-QuIC",TRUE
"B-112","RAMALT",-2,1.188,1.104,72,0.0138888888888889,"RT-QuIC",FALSE
"B-121","RAMALT",-2,1.15,1.11794933333333,72,0.0138888888888889,"RT-QuIC",FALSE
"B-166","RAMALT",-2,14.9448051948052,1.155844,46.7551020408163,0.0213880401571366,"RT-QuIC",TRUE
"1901","RAMALT",-2,27.1349206349206,6.03174613333333,21.7391304347826,0.046,"RT-QuIC",TRUE
"1941","RAMALT",-2,14.5551181102362,1.60104986666667,39.2216981132075,0.0254960914010824,"RT-QuIC",TRUE
"1944","RAMALT",-2,17.5597269624573,1.86575666666667,23.9593023255814,0.0417374423683572,"RT-QuIC",TRUE
"Y-18","RAMALT",-2,17.7741935483871,1.5,29.625,0.0337552742616034,"RT-QuIC",TRUE
"B-167","RAMALT",-2,1.18433179723502,1.17357866666667,72,0.0138888888888889,"RT-QuIC",FALSE
"B-227","RAMALT",-2,1.11328125,0.947917333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"N",NA,-3,1.40866873065015,1.15170266666667,72,0.0138888888888889,"RT-QuIC",FALSE
"B-146","RAMALT",-3,16.6833333333333,12.7733333333333,14.6025179856115,0.0684813400665106,"RT-QuIC",TRUE
"1945","RAMALT",-3,13.9798657718121,11.4586130666667,17.728021978022,0.0564078723074539,"RT-QuIC",TRUE
"B-112","RAMALT",-3,11.0831168831169,8.0069264,16.9241379310345,0.0590872045639772,"RT-QuIC",TRUE
"B-121","RAMALT",-3,17.3711340206186,11.2256586666667,13.875,0.0720720720720721,"RT-QuIC",TRUE
"B-166","RAMALT",-3,18.0098039215686,10.6143792,13.8487654320988,0.0722086026298195,"RT-QuIC",TRUE
"1901","RAMALT",-3,10.4107744107744,5.10886653333333,17.952380952381,0.0557029177718833,"RT-QuIC",TRUE
"1941","RAMALT",-3,20.3954248366013,10.7015250666667,14.1609589041096,0.0706166868198307,"RT-QuIC",TRUE
"1944","RAMALT",-3,18.3503184713376,10.9087048,13.2335164835165,0.0755657047955159,"RT-QuIC",TRUE
"Y-18","RAMALT",-3,16.2147651006711,8.25950773333333,14.9875,0.0667222685571309,"RT-QuIC",TRUE
"B-167","RAMALT",-3,12.8581081081081,9.7972972,15.1574074074074,0.0659743433109346,"RT-QuIC",TRUE
"B-227","RAMALT",-3,1.2012987012987,0.688311733333333,72,0.0138888888888889,"RT-QuIC",FALSE
"N",NA,-3,1.27525252525253,0.922559466666667,72,0.0138888888888889,"RT-QuIC",FALSE
"B-146","RAMALT",-3,18.1208053691275,13.409396,13.0616113744076,0.0765602322206096,"RT-QuIC",TRUE
"1945","RAMALT",-3,17.5302013422819,12.0178970666667,17.6338383838384,0.0567091507947873,"RT-QuIC",TRUE
"B-112","RAMALT",-3,17.7966666666667,14.4311110666667,13.25,0.0754716981132075,"RT-QuIC",TRUE
"B-121","RAMALT",-3,16.0197368421053,12.2105264,13.0448717948718,0.0766584766584767,"RT-QuIC",TRUE
"B-166","RAMALT",-3,18.1170886075949,11.9915612,12.3355263157895,0.0810666666666667,"RT-QuIC",TRUE
"1901","RAMALT",-3,17.2210884353741,10.2494330666667,14.2644628099174,0.0701042873696408,"RT-QuIC",TRUE
"1941","RAMALT",-3,17.2211538461538,8.97435893333333,12.18,0.0821018062397373,"RT-QuIC",TRUE
"1944","RAMALT",-3,16.9905660377358,11.0020965333333,11.1988304093567,0.0892950391644909,"RT-QuIC",TRUE
"Y-18","RAMALT",-3,16.588996763754,9.49298813333333,12.5888888888889,0.0794351279788173,"RT-QuIC",TRUE
"B-167","RAMALT",-3,14.1939799331104,11.3756968,12.9722222222222,0.0770877944325482,"RT-QuIC",TRUE
"B-227","RAMALT",-3,1.35714285714286,0.783549333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"N",NA,-3,1.38069705093834,1.025916,72,0.0138888888888889,"RT-QuIC",FALSE
"B-146","RAMALT",-3,17.8724832214765,13.7807605333333,12.804469273743,0.0780977312390925,"RT-QuIC",TRUE
"1945","RAMALT",-3,12.2116040955631,10.6029578666667,16.3940886699507,0.0609975961538462,"RT-QuIC",TRUE
"B-112","RAMALT",-3,16.5117056856187,12.7402453333333,11.2066115702479,0.0892330383480826,"RT-QuIC",TRUE
"B-121","RAMALT",-3,16.1921824104235,10.9663409333333,12.3921568627451,0.0806962025316456,"RT-QuIC",TRUE
"B-166","RAMALT",-3,11.9145569620253,10.3797468,13.2,0.0757575757575758,"RT-QuIC",TRUE
"1901","RAMALT",-3,17.7233333333333,11.6133333333333,15.8125,0.0632411067193676,"RT-QuIC",TRUE
"1941","RAMALT",-3,15.0862619808307,8.225772,11.854609929078,0.0843553694286569,"RT-QuIC",TRUE
"1944","RAMALT",-3,16.4826498422713,10.1661409333333,10.1223628691983,0.0987911629845769,"RT-QuIC",TRUE
"Y-18","RAMALT",-3,11.0771704180064,6.81243293333333,12.5329341317365,0.0797897754419494,"RT-QuIC",TRUE
"B-167","RAMALT",-3,16.4865771812081,11.9776286666667,14.3936170212766,0.0694752402069475,"RT-QuIC",TRUE
"B-227","RAMALT",-3,1.32903225806452,0.705376666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"N",NA,-3,1.36411609498681,0.890061333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"B-146","RAMALT",-3,15.8613861386139,12.1056105333333,11.9561403508772,0.0836390315480558,"RT-QuIC",TRUE
"1945","RAMALT",-3,16.1535836177474,9.0648464,15.0155844155844,0.0665974744853832,"RT-QuIC",TRUE
"B-112","RAMALT",-3,17.5395189003436,12.742268,13.1084905660377,0.0762864339690536,"RT-QuIC",TRUE
"B-121","RAMALT",-3,16.0580204778157,9.5745164,15.5681818181818,0.0642335766423358,"RT-QuIC",TRUE
"B-166","RAMALT",-3,13.1806451612903,7.78494626666667,12.0294117647059,0.0831295843520782,"RT-QuIC",TRUE
"1901","RAMALT",-3,15.2721088435374,10.4716553333333,15.4580838323353,0.0646910710827038,"RT-QuIC",TRUE
"1941","RAMALT",-3,16.4385382059801,9.22259146666667,11.8115384615385,0.0846629762292413,"RT-QuIC",TRUE
"1944","RAMALT",-3,13.7515527950311,9.3623188,12.1142857142857,0.0825471698113208,"RT-QuIC",TRUE
"Y-18","RAMALT",-3,15.6845637583893,11.1051454666667,15.3035714285714,0.0653442240373396,"RT-QuIC",TRUE
"B-167","RAMALT",-3,16.9351535836177,11.098976,12.9396551724138,0.0772818121252498,"RT-QuIC",TRUE
"B-227","RAMALT",-3,6.6875,2.3947368,59.3223684210526,0.0168570477986026,"RT-QuIC",TRUE
"P",NA,-3,6.53947368421053,2.74035093333333,14.4444444444444,0.0692307692307692,"RT-QuIC",TRUE
"1904","RAMALT",-2,17.4551282051282,7.70512813333333,24.6422764227642,0.0405806664467173,"RT-QuIC",TRUE
"1943","RAMALT",-2,1.1047619047619,0.867725333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"O-39","RAMALT",-2,15.3107142857143,9.23809533333333,19.8106060606061,0.0504780114722753,"RT-QuIC",TRUE
"1942","RPLN",-2,21.8170347003155,4.2229232,41.5725806451613,0.0240543161978661,"RT-QuIC",TRUE
"B-146","RPLN",-2,24.3550724637681,10.9758453333333,31.775,0.03147128245476,"RT-QuIC",TRUE
"1945","RPLN",-2,21.7701149425287,11.5900382666667,18.3310810810811,0.0545521562845558,"RT-QuIC",TRUE
"B-112","RPLN",-2,2.54849498327759,0.735785333333333,71.1875,0.0140474100087796,"RT-QuIC",TRUE
"B-121","RPLN",-2,1.05956112852665,0.743991733333333,72,0.0138888888888889,"RT-QuIC",FALSE
"B-166","RPLN",-2,23.3657817109145,23.4454277333333,19.7916666666667,0.0505263157894737,"RT-QuIC",TRUE
"1901","RPLN",-2,1.11469534050179,0.740740666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1941","RPLN",-2,46.6822742474916,41.1817168,25.9285714285714,0.0385674931129477,"RT-QuIC",TRUE
"P",NA,-3,6.37378640776699,3.5210356,15.1159420289855,0.0661553211888782,"RT-QuIC",TRUE
"1904","RAMALT",-2,23.0538922155689,4.83433133333333,33.2931034482759,0.030036250647333,"RT-QuIC",TRUE
"1943","RAMALT",-2,1.15105740181269,1.055388,72,0.0138888888888889,"RT-QuIC",FALSE
"O-39","RAMALT",-2,15.4210526315789,11.0175438666667,13.7614942528736,0.0726665274587597,"RT-QuIC",TRUE
"1942","RPLN",-2,17.9418604651163,1.93023253333333,47.8,0.0209205020920502,"RT-QuIC",TRUE
"B-146","RPLN",-2,1.13356164383562,0.849314666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1945","RPLN",-2,24.8086419753086,14.8641974666667,16.1944444444444,0.0617495711835335,"RT-QuIC",TRUE
"B-112","RPLN",-2,1.09354838709677,0.903225333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"B-121","RPLN",-2,1.07309941520468,0.861598666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"B-166","RPLN",-2,14.4926686217009,9.78690133333333,14.811320754717,0.067515923566879,"RT-QuIC",TRUE
"1901","RPLN",-2,1.10847457627119,0.849717066666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1941","RPLN",-2,24.8914473684211,5.67543853333333,49.0760869565217,0.0203765227021041,"RT-QuIC",TRUE
"P",NA,-3,5.7741935483871,3.12135186666667,18.3928571428571,0.054368932038835,"RT-QuIC",TRUE
"1904","RAMALT",-2,29.325,12.0875,29.9057971014493,0.0334383329294887,"RT-QuIC",TRUE
"1943","RAMALT",-2,1.17197452229299,1.11677333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"O-39","RAMALT",-2,14.205298013245,11.4172185333333,12.7450495049505,0.0784618372499514,"RT-QuIC",TRUE
"1942","RPLN",-2,7.3728323699422,0.9980732,60.5384615384615,0.0165184243964422,"RT-QuIC",TRUE
"B-146","RPLN",-2,1.15384615384615,0.839161333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"1945","RPLN",-2,16.9857142857143,11.9428570666667,11.6271428571429,0.0860056517999754,"RT-QuIC",TRUE
"B-112","RPLN",-2,19.2269736842105,4.06140346666667,54.7954545454545,0.0182496889257569,"RT-QuIC",TRUE
"B-121","RPLN",-2,1.12111801242236,0.915113333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"B-166","RPLN",-2,23.9701492537313,16.5253730666667,23.5421686746988,0.0424769703172979,"RT-QuIC",TRUE
"1901","RPLN",-2,1.12014134275618,0.833922666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1941","RPLN",-2,1.13651877133106,0.94198,72,0.0138888888888889,"RT-QuIC",FALSE
"P",NA,-3,7.52666666666667,2.8296296,16.937037037037,0.0590422042422917,"RT-QuIC",TRUE
"1904","RAMALT",-2,16.9883040935673,1.96881093333333,24.0388888888889,0.0415992604575919,"RT-QuIC",TRUE
"1943","RAMALT",-2,1.13173652694611,0.914172,72,0.0138888888888889,"RT-QuIC",FALSE
"O-39","RAMALT",-2,14.6610738255034,9.35123053333333,17.05,0.0586510263929619,"RT-QuIC",TRUE
"1942","RPLN",-2,6.08459214501511,0.966768,62.4285714285714,0.0160183066361556,"RT-QuIC",TRUE
"B-146","RPLN",-2,1.16151202749141,0.792669333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"1945","RPLN",-2,16.0752688172043,10.157706,12.1376146788991,0.0823885109599395,"RT-QuIC",TRUE
"B-112","RPLN",-2,1.18918918918919,0.950450666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"B-121","RPLN",-2,1.18296529968454,1.009464,72,0.0138888888888889,"RT-QuIC",FALSE
"B-166","RPLN",-2,23.4668587896254,13.3102785333333,20.5483870967742,0.0486656200941915,"RT-QuIC",TRUE
"1901","RPLN",-2,1.12099644128114,0.844602666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1941","RPLN",-2,1.13468013468013,0.906846666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"N",NA,-3,1.28835978835979,0.871252,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RAMALT",-3,8.54078549848943,4.8016112,18.5721649484536,0.0538440188731613,"RT-QuIC",TRUE
"1943","RAMALT",-3,10.3513513513514,5.45345346666667,15.9833333333333,0.0625651720542232,"RT-QuIC",TRUE
"O-39","RAMALT",-3,15.6355421686747,7,21.0361635220126,0.0475371851408924,"RT-QuIC",TRUE
"1942","RPLN",-3,14.2619047619048,10.5396825333333,16.4152542372881,0.0609189468249871,"RT-QuIC",TRUE
"B-146","RPLN",-3,10.466049382716,6.617284,21.2193548387097,0.047126786257221,"RT-QuIC",TRUE
"1945","RPLN",-3,9.36708860759494,5.47257386666667,14.7065217391304,0.0679970436067997,"RT-QuIC",TRUE
"B-112","RPLN",-3,11.2944785276074,6.20449893333333,20.2321428571429,0.0494263018534863,"RT-QuIC",TRUE
"B-121","RPLN",-3,6.86163522012579,4.230608,18.5574534161491,0.0538867040415028,"RT-QuIC",TRUE
"B-166","RPLN",-3,12.3012422360248,5.82608706666667,16.4,0.0609756097560976,"RT-QuIC",TRUE
"1901","RPLN",-3,9.18849840255591,5.77635786666667,21.3235294117647,0.0468965517241379,"RT-QuIC",TRUE
"1941","RPLN",-3,12.9555555555556,5.35873013333333,15.3107476635514,0.0653135968258813,"RT-QuIC",TRUE
"N",NA,-3,1.27226463104326,0.848176,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RAMALT",-3,12.5970149253731,7.1840796,16.1395348837209,0.0619596541786743,"RT-QuIC",TRUE
"1943","RAMALT",-3,13.3435754189944,8.5325884,12.78,0.0782472613458529,"RT-QuIC",TRUE
"O-39","RAMALT",-3,10.3410404624277,8.05394986666667,17.9852941176471,0.0556009811937858,"RT-QuIC",TRUE
"1942","RPLN",-3,11.4294117647059,7.11764706666667,16.0757575757576,0.0622054665409991,"RT-QuIC",TRUE
"B-146","RPLN",-3,10.7797619047619,4.50396826666667,18.8141025641026,0.0531516183986371,"RT-QuIC",TRUE
"1945","RPLN",-3,13.36,5.12380946666667,12.7076923076923,0.0786924939467312,"RT-QuIC",TRUE
"B-112","RPLN",-3,17.6450617283951,11.4403293333333,16.9143835616438,0.0591212796112573,"RT-QuIC",TRUE
"B-121","RPLN",-3,11.575,7.1625,16.84375,0.0593692022263451,"RT-QuIC",TRUE
"B-166","RPLN",-3,10.5457227138643,4.892822,14.3316831683168,0.0697754749568221,"RT-QuIC",TRUE
"1901","RPLN",-3,18.2222222222222,17.125926,20.8,0.0480769230769231,"RT-QuIC",TRUE
"1941","RPLN",-3,13.4254658385093,6.22360253333333,13.79,0.0725163161711385,"RT-QuIC",TRUE
"N",NA,-3,1.26172839506173,0.763785866666666,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RAMALT",-3,25.1211180124224,15.2795030666667,13.3615702479339,0.0748415030153085,"RT-QuIC",TRUE
"1943","RAMALT",-3,7.85714285714286,6.0228572,16.625,0.0601503759398496,"RT-QuIC",TRUE
"O-39","RAMALT",-3,10.0484848484848,6.88484853333333,16.0061224489796,0.0624760933316333,"RT-QuIC",TRUE
"1942","RPLN",-3,16.4732142857143,7.65476186666667,14.6675824175824,0.0681775613410751,"RT-QuIC",TRUE
"B-146","RPLN",-3,13.5818713450292,6.61988306666667,17.5289855072464,0.0570483670938404,"RT-QuIC",TRUE
"1945","RPLN",-3,11.8205882352941,8.81568626666667,11.8004587155963,0.0847424684159378,"RT-QuIC",TRUE
"B-112","RPLN",-3,14.0205882352941,7.06666666666667,17.2051282051282,0.0581222056631893,"RT-QuIC",TRUE
"B-121","RPLN",-3,10.9130434782609,6.47204973333333,15.7176470588235,0.063622754491018,"RT-QuIC",TRUE
"B-166","RPLN",-3,10.7694610778443,6.66267466666667,13.7196132596685,0.0728883519581194,"RT-QuIC",TRUE
"1901","RPLN",-3,8.71646341463415,6.4471544,19.3147668393782,0.0517738582254711,"RT-QuIC",TRUE
"1941","RPLN",-3,14.096875,11.3041666666667,12.9070680628272,0.0774769293175134,"RT-QuIC",TRUE
"N",NA,-3,1.27790973871734,0.665082933333333,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RAMALT",-3,8.54545454545454,5.2282828,13.3625,0.0748362956033676,"RT-QuIC",TRUE
"1943","RAMALT",-3,13.8466076696165,8.5781712,16.4785714285714,0.0606848721283052,"RT-QuIC",TRUE
"O-39","RAMALT",-3,7.59428571428571,5.22666666666667,15.5144927536232,0.0644558617468473,"RT-QuIC",TRUE
"1942","RPLN",-3,14.4090909090909,8.70454546666667,14.2692307692308,0.0700808625336927,"RT-QuIC",TRUE
"B-146","RPLN",-3,14.6103896103896,7.93073586666667,15.4901129943503,0.0645573082885019,"RT-QuIC",TRUE
"1945","RPLN",-3,14.1348973607038,5.78690133333333,12.65625,0.0790123456790123,"RT-QuIC",TRUE
"B-112","RPLN",-3,10.9341317365269,8.24750493333333,16.4640287769784,0.0607384749836137,"RT-QuIC",TRUE
"B-121","RPLN",-3,13.9446153846154,8.8492308,13.7911764705882,0.072510130091704,"RT-QuIC",TRUE
"B-166","RPLN",-3,13.6848484848485,8.080808,12.0777777777778,0.0827966881324747,"RT-QuIC",TRUE
"1901","RPLN",-3,9.15562913907285,6.93156733333333,23.3714285714286,0.0427872860635697,"RT-QuIC",TRUE
"1941","RPLN",-3,12.8694267515924,7.21443746666667,11.9642857142857,0.0835820895522388,"RT-QuIC",TRUE
"P",NA,-3,5.85770750988142,2.98287213333333,19.4821428571429,0.0513290559120073,"RT-QuIC",TRUE
"1944","RPLN",-2,30.3052884615385,17.0384616,20.8512658227848,0.04795871907725,"RT-QuIC",TRUE
"Y-18","RPLN",-2,1.06392694063927,0.806697333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"1905","RPLN",-2,23.7453703703704,10.6203704,19.6035353535354,0.0510112070076002,"RT-QuIC",TRUE
"B-167","RPLN",-2,17.4834905660377,10.1981132,42.122641509434,0.0237402015677492,"RT-QuIC",TRUE
"B-227","RPLN",-2,1.11111111111111,0.726632,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RPLN",-2,1.11653116531165,0.791328,72,0.0138888888888889,"RT-QuIC",FALSE
"1943","RPLN",-2,1.08108108108108,0.6594588,72,0.0138888888888889,"RT-QuIC",FALSE
"O-39","RPLN",-2,17.2474747474747,11.7306397333333,16.1238532110092,0.0620199146514936,"RT-QuIC",TRUE
"P",NA,-3,6.17700729927007,1.81995133333333,16.180412371134,0.0618031220133801,"RT-QuIC",TRUE
"1944","RPLN",-2,25.7342342342342,13.891892,14.7980769230769,0.0675763482781027,"RT-QuIC",TRUE
"Y-18","RPLN",-2,1.11926605504587,0.990825333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"1905","RPLN",-2,25.0263157894737,16.8070176,18.6861111111111,0.0535156830682325,"RT-QuIC",TRUE
"B-167","RPLN",-2,26.7620087336245,20.3784570666667,31.1268656716418,0.032126588348118,"RT-QuIC",TRUE
"B-227","RPLN",-2,1.11325301204819,0.790361333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RPLN",-2,1.11111111111111,0.823428,72,0.0138888888888889,"RT-QuIC",FALSE
"1943","RPLN",-2,1.11891891891892,0.724324,72,0.0138888888888889,"RT-QuIC",FALSE
"O-39","RPLN",-2,17.175,9.98333333333333,14.6640625,0.068193926478423,"RT-QuIC",TRUE
"P",NA,-3,5.62412587412587,2.47086253333333,11.758875739645,0.0850421436658699,"RT-QuIC",TRUE
"1944","RPLN",-2,24.353982300885,11.9764012,14.5472972972973,0.0687412912215513,"RT-QuIC",TRUE
"Y-18","RPLN",-2,1.12385321100917,0.877676,72,0.0138888888888889,"RT-QuIC",FALSE
"1905","RPLN",-2,23.1169977924945,15.2347314666667,23.857476635514,0.041915581235922,"RT-QuIC",TRUE
"B-167","RPLN",-2,28.5579868708972,24.1342085333333,33.9568965517241,0.0294490987560295,"RT-QuIC",TRUE
"B-227","RPLN",-2,1.14939759036145,0.928514666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RPLN",-2,1.16058394160584,0.924574666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1943","RPLN",-2,1.13297872340426,0.957446666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"O-39","RPLN",-2,13.9213759213759,7.02702693333333,13.3547904191617,0.0748794978141464,"RT-QuIC",TRUE
"P",NA,-3,5.55008488964346,1.58913413333333,16.7355371900826,0.0597530864197531,"RT-QuIC",TRUE
"1944","RPLN",-2,32.9494505494505,12.3018314666667,14.4285714285714,0.0693069306930693,"RT-QuIC",TRUE
"Y-18","RPLN",-2,1.0979020979021,0.786325333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"1905","RPLN",-2,16.1957894736842,4.67649133333333,34.3125,0.029143897996357,"RT-QuIC",TRUE
"B-167","RPLN",-2,19.9252747252747,8.0205128,30.4745762711864,0.0328142380422692,"RT-QuIC",TRUE
"B-227","RPLN",-2,1.11893203883495,0.834952,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RPLN",-2,1.1575,0.94,72,0.0138888888888889,"RT-QuIC",FALSE
"1943","RPLN",-2,1.11053984575835,0.695801333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"O-39","RPLN",-2,16.0938271604938,8.58600813333333,13.625,0.073394495412844,"RT-QuIC",TRUE
"N",NA,-3,1.23943661971831,0.845069866666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1944","RPLN",-3,7.53117782909931,4.3079292,19.7612903225806,0.0506039830231799,"RT-QuIC",TRUE
"Y-18","RPLN",-3,6.98672566371681,3.36283173333333,22.6428571428571,0.0441640378548896,"RT-QuIC",TRUE
"1905","RPLN",-3,9.16122004357299,4.90922293333333,18.9065420560748,0.0528917449332674,"RT-QuIC",TRUE
"B-167","RPLN",-3,10.2542372881356,4.84745773333333,18.8561452513966,0.0530331086586179,"RT-QuIC",TRUE
"B-227","RPLN",-3,1.08185840707965,0.519174666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RPLN",-3,20.5743707093822,15.2799390666667,20.2478632478632,0.0493879273955255,"RT-QuIC",TRUE
"1943","RPLN",-3,8.59684684684685,4.2612612,20.3435114503817,0.049155722326454,"RT-QuIC",TRUE
"O-39","RPLN",-3,7.93023255813953,3.36434106666667,22.7948717948718,0.0438695163104612,"RT-QuIC",TRUE
"N",NA,-3,1.1768826619965,0.7659076,72,0.0138888888888889,"RT-QuIC",FALSE
"1944","RPLN",-3,29.6741573033708,11.718352,14.7565359477124,0.0677665817738899,"RT-QuIC",TRUE
"Y-18","RPLN",-3,7.99565217391304,3.33913053333333,22.9024390243902,0.0436634717784878,"RT-QuIC",TRUE
"1905","RPLN",-3,11.6942148760331,5.55922866666667,13.6375545851528,0.0733269292347102,"RT-QuIC",TRUE
"B-167","RPLN",-3,8.69709543568465,4.7081604,20.9081632653061,0.0478282088823817,"RT-QuIC",TRUE
"B-227","RPLN",-3,1.14316239316239,0.484330666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RPLN",-3,9.80694143167028,4.97758493333333,17.2836134453782,0.0578582715449131,"RT-QuIC",TRUE
"1943","RPLN",-3,11.86230248307,7.9127164,19.0114678899083,0.0525998311014598,"RT-QuIC",TRUE
"O-39","RPLN",-3,8.98214285714286,3.24107133333333,13.4081027667984,0.0745817672636156,"RT-QuIC",TRUE
