"Sample IDs","Treatment","Dilutions","Assay","Reaction","MPR","MS","TtT","RAF","crossed"
"neg","A",-4,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.38875878220141,1.00234226666667,96,0.0104166666666667,FALSE
"neg","B",0,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.1,0.678788,96,0.0104166666666667,FALSE
"neg","B",-1,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.06878306878307,0.726632,96,0.0104166666666667,FALSE
"neg","B",-2,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.15546218487395,1.310924,96,0.0104166666666667,FALSE
"neg","B",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.33884297520661,1.182736,96,0.0104166666666667,FALSE
NA,"P",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",7.37807606263982,2.2341536,17.6371212121212,0.0566985954211589,TRUE
"neg","A",-1,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.04819277108434,0.361445333333333,96,0.0104166666666667,FALSE
"neg","A",-2,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.02234636871508,0.588454933333333,96,0.0104166666666667,FALSE
"neg","A",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.16417910447761,1.20398,96,0.0104166666666667,FALSE
"neg","A",-4,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.37626262626263,1.228956,96,0.0104166666666667,FALSE
"neg","B",0,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.08256880733945,0.703364,96,0.0104166666666667,FALSE
"neg","B",-1,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.03157894736842,0.610525733333333,96,0.0104166666666667,FALSE
"neg","B",-2,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",11.925,10.3666666666667,91.80204778157,0.0108930031972637,TRUE
"neg","B",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.36458333333333,1.114584,96,0.0104166666666667,FALSE
NA,"P",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",7.45689655172414,2.54310346666667,17.1124661246612,0.0584369308733867,TRUE
"neg","A",-1,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.0414201183432,0.355029733333333,96,0.0104166666666667,FALSE
"neg","A",-2,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.08,0.556190666666667,96,0.0104166666666667,FALSE
"neg","A",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.16666666666667,1.18357466666667,96,0.0104166666666667,FALSE
"neg","A",-4,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.3587786259542,1.10262933333333,96,0.0104166666666667,FALSE
"neg","B",0,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.12962962962963,0.716049333333333,96,0.0104166666666667,FALSE
"neg","B",-1,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.04812834224599,0.691622666666667,96,0.0104166666666667,FALSE
"neg","B",-2,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.16803278688525,1.311476,96,0.0104166666666667,FALSE
"neg","B",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.37597911227154,1.1349,96,0.0104166666666667,FALSE
NA,"N",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",2.17241379310345,1.12315333333333,96,0.0104166666666667,FALSE
"neg","A",-1,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.06024096385542,0.385542666666667,96,0.0104166666666667,FALSE
"neg","A",-2,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1,0.463768,96,0.0104166666666667,FALSE
"neg","A",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.19343065693431,1.20194666666667,96,0.0104166666666667,FALSE
"neg","A",-4,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.39185750636132,1.00424133333333,96,0.0104166666666667,FALSE
"neg","B",0,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.08482142857143,0.672618666666667,96,0.0104166666666667,FALSE
"neg","B",-1,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.08421052631579,0.659649333333333,96,0.0104166666666667,FALSE
"neg","B",-2,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.16317991631799,1.25523066666667,96,0.0104166666666667,FALSE
"neg","B",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.38709677419355,1.125448,96,0.0104166666666667,FALSE
NA,"N",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.43872549019608,1.009804,96,0.0104166666666667,FALSE
"neg","A",-1,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.0609756097561,0.365853333333333,96,0.0104166666666667,FALSE
"neg","A",-2,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.06857142857143,0.594285333333333,96,0.0104166666666667,FALSE
"neg","A",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.187265917603,1.17353333333333,96,0.0104166666666667,FALSE
"neg","A",-4,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.40897755610973,1.014132,96,0.0104166666666667,FALSE
"neg","B",0,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.11872146118721,0.687976,96,0.0104166666666667,FALSE
"neg","B",-1,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.06878306878307,0.670194666666667,96,0.0104166666666667,FALSE
"neg","B",-2,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.17283950617284,1.24005466666667,96,0.0104166666666667,FALSE
"neg","B",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.44204851752022,1.1177,96,0.0104166666666667,FALSE
NA,"N",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.36881188118812,1.06930666666667,96,0.0104166666666667,FALSE
"neg","A",-1,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.0609756097561,0.349593333333333,96,0.0104166666666667,FALSE
"neg","A",-2,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.03428571428571,0.647618666666667,96,0.0104166666666667,FALSE
"neg","A",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.18840579710145,1.072464,96,0.0104166666666667,FALSE
"neg","A",-4,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.29667519181586,1.04347866666667,96,0.0104166666666667,FALSE
"neg","B",0,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.09545454545455,0.684848,96,0.0104166666666667,FALSE
"neg","B",-1,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.07253886010363,0.732297333333333,96,0.0104166666666667,FALSE
"neg","B",-2,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.16455696202532,1.23769333333333,96,0.0104166666666667,FALSE
"neg","B",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.25839793281654,0.971575733333333,96,0.0104166666666667,FALSE
NA,"N",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.26555023923445,0.915470933333333,96,0.0104166666666667,FALSE
"neg","A",-1,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.09032258064516,0.387097333333333,96,0.0104166666666667,FALSE
"neg","A",-2,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.05421686746988,0.626506666666667,96,0.0104166666666667,FALSE
"neg","A",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.21509433962264,1.07169813333333,96,0.0104166666666667,FALSE
"neg","A",-4,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.3873417721519,0.894514133333333,96,0.0104166666666667,FALSE
"neg","B",0,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.05660377358491,0.616352,96,0.0104166666666667,FALSE
"neg","B",-1,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.09142857142857,0.670476,96,0.0104166666666667,FALSE
"neg","B",-2,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.1531914893617,1.1744684,96,0.0104166666666667,FALSE
"neg","B",-3,"RT-QuIC","20250818_r5_GR_USDA-blood_RT-QuIC",1.41351351351351,0.947748,96,0.0104166666666667,FALSE
NA,"P",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",11.583864118896,5.5852796,8.70316027088036,0.114900791077681,TRUE
"neg","A",-1,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",1.88102893890675,1.78778133333333,96,0.0104166666666667,FALSE
"neg","A",-2,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.75964391691395,1.946588,96,0.0104166666666667,FALSE
"neg","A",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",4.30809399477807,1.904264,76.2201986754967,0.0131198818341769,TRUE
"neg","A",-4,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.56762749445676,1.596452,96,0.0104166666666667,FALSE
"neg","B",0,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.02150537634409,1.88172,96,0.0104166666666667,FALSE
"neg","B",-1,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.67688022284123,1.756732,96,0.0104166666666667,FALSE
"neg","B",-2,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",6.49322493224932,2.02710026666667,52.5272435897436,0.0190377398785734,TRUE
"neg","B",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",3.21896162528217,1.59217466666667,94.8938356164384,0.0105380923165758,TRUE
NA,"P",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",11.5302713987474,5.4502436,9.28947368421053,0.107648725212465,TRUE
"neg","A",-1,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",1.95145631067961,2.23948266666667,96,0.0104166666666667,FALSE
"neg","A",-2,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.67159763313609,2.24063066666667,96,0.0104166666666667,FALSE
"neg","A",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",5.59840425531915,2.02836933333333,53.5049800796813,0.0186898490292075,TRUE
"neg","A",-4,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.45982142857143,1.65773866666667,96,0.0104166666666667,FALSE
"neg","B",0,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",1.86021505376344,2.15412133333333,96,0.0104166666666667,FALSE
"neg","B",-1,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.61475409836066,1.89071066666667,96,0.0104166666666667,FALSE
"neg","B",-2,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",4.38701298701299,1.949784,51.1973684210526,0.019532253919301,TRUE
"neg","B",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.31746031746032,1.678004,96,0.0104166666666667,FALSE
NA,"P",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",11.2104166666667,5.98611106666667,8.26689189189189,0.120964446260727,TRUE
"neg","A",-1,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",1.86520376175549,1.70532933333333,96,0.0104166666666667,FALSE
"neg","A",-2,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.63953488372093,1.992248,96,0.0104166666666667,FALSE
"neg","A",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",8.20899470899471,2.92063493333333,75.3324607329843,0.0132744900441325,TRUE
"neg","A",-4,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.525,1.65454533333333,96,0.0104166666666667,FALSE
"neg","B",0,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.12266666666667,1.980444,96,0.0104166666666667,FALSE
"neg","B",-1,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.72222222222222,1.88148133333333,96,0.0104166666666667,FALSE
"neg","B",-2,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",5.21259842519685,2.012248,74.9240506329114,0.0133468491299206,TRUE
"neg","B",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.24545454545455,1.66060666666667,96,0.0104166666666667,FALSE
NA,"P",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",11.1286307053942,5.46058093333333,8.69426494345719,0.11501834905003,TRUE
"neg","A",-1,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",1.858934169279,1.68443066666667,96,0.0104166666666667,FALSE
"neg","A",-2,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.67341040462428,1.842004,96,0.0104166666666667,FALSE
"neg","A",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",6.59838274932615,2.27852653333333,64.3459595959596,0.015540991326871,TRUE
"neg","A",-4,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.43111111111111,1.58518533333333,96,0.0104166666666667,FALSE
"neg","B",0,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.15508021390374,1.90374266666667,96,0.0104166666666667,FALSE
"neg","B",-1,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.8125,1.882576,96,0.0104166666666667,FALSE
"neg","B",-2,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",3.67179487179487,1.91111066666667,77.4365079365079,0.0129138054729937,TRUE
"neg","B",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.36117381489842,1.65838933333333,96,0.0104166666666667,FALSE
NA,"N",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.49312377210216,1.56385093333333,96,0.0104166666666667,FALSE
"neg","A",-1,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",1.92834890965732,2.09345733333333,96,0.0104166666666667,FALSE
"neg","A",-2,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.60606060606061,2.08999066666667,96,0.0104166666666667,FALSE
"neg","A",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",4.53865979381443,2.07216533333333,74.8693181818182,0.0133566062077863,TRUE
"neg","A",-4,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.30735930735931,1.572872,96,0.0104166666666667,FALSE
"neg","B",0,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.40104166666667,1.878472,96,0.0104166666666667,FALSE
"neg","B",-1,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.65853658536585,1.83197866666667,96,0.0104166666666667,FALSE
"neg","B",-2,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",5.74035989717224,2.03941733333333,56.7263779527559,0.0176284831870077,TRUE
"neg","B",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.24782608695652,1.58260933333333,96,0.0104166666666667,FALSE
NA,"N",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",3.04867256637168,1.53982266666667,49.9485981308411,0.020020581906633,TRUE
"neg","A",-1,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",1.80243161094225,1.47922933333333,96,0.0104166666666667,FALSE
"neg","A",-2,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.55907780979827,1.68299733333333,96,0.0104166666666667,FALSE
"neg","A",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",5.35263157894737,2.32280693333333,45.3181063122924,0.0220662353609589,TRUE
"neg","A",-4,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.17735042735043,1.39031333333333,96,0.0104166666666667,FALSE
"neg","B",0,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",1.82428940568475,1.73643466666667,96,0.0104166666666667,FALSE
"neg","B",-1,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.55376344086022,1.62724,96,0.0104166666666667,FALSE
"neg","B",-2,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",4.46493506493506,1.87359333333333,45.8107142857143,0.0218289545489982,TRUE
"neg","B",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",1.92241379310345,1.43103466666667,96,0.0104166666666667,FALSE
NA,"N",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.43991416309013,1.45350533333333,96,0.0104166666666667,FALSE
"neg","A",-1,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",1.91612903225806,1.61290266666667,96,0.0104166666666667,FALSE
"neg","A",-2,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.57060518731988,1.75984666666667,96,0.0104166666666667,FALSE
"neg","A",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",4.19437340153453,1.77323066666667,72.8768382352941,0.0137217808046412,TRUE
"neg","A",-4,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.32043010752688,1.41935466666667,96,0.0104166666666667,FALSE
"neg","B",0,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",1.89795918367347,1.67346933333333,96,0.0104166666666667,FALSE
"neg","B",-1,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.74932614555256,1.64600133333333,96,0.0104166666666667,FALSE
"neg","B",-2,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",5.16751269035533,1.76649733333333,49.5438596491228,0.0201841359773371,TRUE
"neg","B",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.1137339055794,1.39341866666667,96,0.0104166666666667,FALSE
NA,"N",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.48706896551724,1.35632133333333,96,0.0104166666666667,FALSE
"neg","A",-1,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",1.89032258064516,1.470968,96,0.0104166666666667,FALSE
"neg","A",-2,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.50581395348837,1.926356,96,0.0104166666666667,FALSE
"neg","A",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",8.73209549071618,4.42793986666667,78.4472543352601,0.0127474187398108,TRUE
"neg","A",-4,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.11529933481153,1.33037733333333,96,0.0104166666666667,FALSE
"neg","B",0,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",1.8860103626943,1.44732266666667,96,0.0104166666666667,FALSE
"neg","B",-1,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",2.57703081232493,1.527544,96,0.0104166666666667,FALSE
"neg","B",-2,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",3.49597855227882,1.71581733333333,62.375,0.0160320641282565,TRUE
"neg","B",-3,"Nano-QuIC","20250818_r7_GR_USDA-blood_Nano-QuIC",1.95758928571429,1.33630933333333,96,0.0104166666666667,FALSE
